"","study_area","subsite","soil_moisture","lat","long","elevation","ecosystem","exstart","year","treatment","plot","spp","woody","functional_group","genus","species","phenophase","DOY","snowfree_date","data_provider","data_provider_email","inv_DOY","log10_DOY","sqrt_DOY","log_DOY"
"625","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1998,"CTL","1_C","PAPRAD","herb","forb","Papaver","radicatum","flower",183,156,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"626","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,1998,"CTL","1_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"627","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1998,"CTL","10_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,161,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"628","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,1998,"CTL","10_C","PAPRAD","herb","forb","Papaver","radicatum","flower",189,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00529100529100529,2.27646180417324,13.7477270848675,5.24174701505964
"629","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,1998,"CTL","12_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,166,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"630","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,1998,"CTL","13_C","PAPRAD","herb","forb","Papaver","radicatum","flower",189,167,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00529100529100529,2.27646180417324,13.7477270848675,5.24174701505964
"631","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,1998,"CTL","16_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"632","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1998,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",183,160,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"633","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,1998,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",183,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"634","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1998,"CTL","3_C","PAPRAD","herb","forb","Papaver","radicatum","flower",183,160,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"635","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,1998,"CTL","3_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"636","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1998,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",180,156,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00555555555555556,2.25527250510331,13.4164078649987,5.19295685089021
"637","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,1998,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,165,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"638","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,1998,"CTL","5_C","PAPRAD","herb","forb","Papaver","radicatum","flower",183,161,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"639","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1998,"CTL","5_C","PAPRAD","herb","forb","Papaver","radicatum","flower",183,162,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"640","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,1998,"CTL","6_C","PAPRAD","herb","forb","Papaver","radicatum","flower",189,161,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00529100529100529,2.27646180417324,13.7477270848675,5.24174701505964
"641","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1998,"CTL","6_C","PAPRAD","herb","forb","Papaver","radicatum","flower",183,161,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"642","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1998,"CTL","7_C","PAPRAD","herb","forb","Papaver","radicatum","flower",183,159,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"643","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,1998,"CTL","7_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"644","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1998,"CTL","8_C","PAPRAD","herb","forb","Papaver","radicatum","flower",183,161,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"645","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1998,"CTL","9_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,161,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"646","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,1998,"CTL","9_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"647","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,1998,"CTL","9_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,167,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"648","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,1999,"CTL","16_C","PAPRAD","herb","forb","Papaver","radicatum","flower",212,169,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00471698113207547,2.32633586092875,14.560219778561,5.35658627467201
"649","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,1999,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",209,167,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00478468899521531,2.32014628611105,14.456832294801,5.34233425196481
"650","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1999,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",214,170,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00467289719626168,2.33041377334919,14.6287388383278,5.36597601502185
"651","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,1999,"CTL","3_C","PAPRAD","herb","forb","Papaver","radicatum","flower",214,169,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00467289719626168,2.33041377334919,14.6287388383278,5.36597601502185
"652","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,1999,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",211,168,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.004739336492891,2.32428245529769,14.5258390463339,5.35185813347607
"653","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2000,"CTL","1_C","PAPRAD","herb","forb","Papaver","radicatum","flower",185,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"654","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2000,"CTL","1_C","PAPRAD","herb","forb","Papaver","radicatum","flower",198,165,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00505050505050505,2.29666519026153,14.0712472794703,5.28826703069454
"655","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2000,"CTL","10_C","PAPRAD","herb","forb","Papaver","radicatum","flower",185,165,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"656","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2000,"CTL","12_C","PAPRAD","herb","forb","Papaver","radicatum","flower",191,169,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00523560209424084,2.28103336724773,13.8202749610853,5.25227342804663
"657","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2000,"CTL","16_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,167,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"658","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2000,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",185,165,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"659","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2000,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",191,166,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00523560209424084,2.28103336724773,13.8202749610853,5.25227342804663
"660","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2000,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",181,166,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00552486187845304,2.25767857486918,13.4536240470737,5.19849703126583
"661","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2000,"CTL","3_C","PAPRAD","herb","forb","Papaver","radicatum","flower",185,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"662","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2000,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",185,162,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"663","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2000,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,165,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"664","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2000,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,166,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"665","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2000,"CTL","5_C","PAPRAD","herb","forb","Papaver","radicatum","flower",185,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"666","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2000,"CTL","5_C","PAPRAD","herb","forb","Papaver","radicatum","flower",198,165,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00505050505050505,2.29666519026153,14.0712472794703,5.28826703069454
"667","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2000,"CTL","6_C","PAPRAD","herb","forb","Papaver","radicatum","flower",185,165,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"668","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2000,"CTL","6_C","PAPRAD","herb","forb","Papaver","radicatum","flower",198,167,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00505050505050505,2.29666519026153,14.0712472794703,5.28826703069454
"669","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2000,"CTL","7_C","PAPRAD","herb","forb","Papaver","radicatum","flower",185,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"670","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2000,"CTL","7_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,165,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"671","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2000,"CTL","8_C","PAPRAD","herb","forb","Papaver","radicatum","flower",185,165,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"672","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2000,"CTL","9_C","PAPRAD","herb","forb","Papaver","radicatum","flower",186,166,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"673","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2001,"CTL","1_C","PAPRAD","herb","forb","Papaver","radicatum","flower",192,169,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00520833333333333,2.28330122870355,13.856406460551,5.25749537202778
"674","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2001,"CTL","1_C","PAPRAD","herb","forb","Papaver","radicatum","flower",200,174,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.005,2.30102999566398,14.142135623731,5.29831736654804
"675","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2001,"CTL","10_C","PAPRAD","herb","forb","Papaver","radicatum","flower",195,176,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00512820512820513,2.29003461136252,13.9642400437689,5.27299955856375
"676","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2001,"CTL","12_C","PAPRAD","herb","forb","Papaver","radicatum","flower",206,173,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00485436893203883,2.31386722036915,14.3527000944073,5.32787616878958
"677","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2001,"CTL","13_C","PAPRAD","herb","forb","Papaver","radicatum","flower",200,174,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.005,2.30102999566398,14.142135623731,5.29831736654804
"678","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2001,"CTL","16_C","PAPRAD","herb","forb","Papaver","radicatum","flower",194,174,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00515463917525773,2.28780172993023,13.9283882771841,5.26785815906333
"679","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2001,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",195,172,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00512820512820513,2.29003461136252,13.9642400437689,5.27299955856375
"680","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2001,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",194,173,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00515463917525773,2.28780172993023,13.9283882771841,5.26785815906333
"681","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2001,"CTL","3_C","PAPRAD","herb","forb","Papaver","radicatum","flower",195,172,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00512820512820513,2.29003461136252,13.9642400437689,5.27299955856375
"682","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2001,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",200,170,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.005,2.30102999566398,14.142135623731,5.29831736654804
"683","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2001,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",195,171,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00512820512820513,2.29003461136252,13.9642400437689,5.27299955856375
"684","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2001,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",200,174,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.005,2.30102999566398,14.142135623731,5.29831736654804
"685","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2001,"CTL","5_C","PAPRAD","herb","forb","Papaver","radicatum","flower",192,172,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00520833333333333,2.28330122870355,13.856406460551,5.25749537202778
"686","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2001,"CTL","6_C","PAPRAD","herb","forb","Papaver","radicatum","flower",206,174,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00485436893203883,2.31386722036915,14.3527000944073,5.32787616878958
"687","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2001,"CTL","6_C","PAPRAD","herb","forb","Papaver","radicatum","flower",195,176,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00512820512820513,2.29003461136252,13.9642400437689,5.27299955856375
"688","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2001,"CTL","7_C","PAPRAD","herb","forb","Papaver","radicatum","flower",195,172,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00512820512820513,2.29003461136252,13.9642400437689,5.27299955856375
"689","Alexandra Fiord","DRYAS","wet",79,-76,30,"High Arctic",1992,2001,"CTL","7_C","PAPRAD","herb","forb","Papaver","radicatum","flower",206,174,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00485436893203883,2.31386722036915,14.3527000944073,5.32787616878958
"690","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2001,"CTL","8_C","PAPRAD","herb","forb","Papaver","radicatum","flower",195,172,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00512820512820513,2.29003461136252,13.9642400437689,5.27299955856375
"691","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2002,"CTL","1_C","PAPRAD","herb","forb","Papaver","radicatum","flower",187,163,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.0053475935828877,2.2718416065365,13.6747943311773,5.23110861685459
"692","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2002,"CTL","10_C","PAPRAD","herb","forb","Papaver","radicatum","flower",196,163,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00510204081632653,2.29225607135648,14,5.27811465923052
"693","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2002,"CTL","16_C","PAPRAD","herb","forb","Papaver","radicatum","flower",188,161,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00531914893617021,2.27415784926368,13.7113092008021,5.23644196282995
"694","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2002,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",190,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00526315789473684,2.27875360095283,13.7840487520902,5.24702407216049
"695","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2002,"CTL","3_C","PAPRAD","herb","forb","Papaver","radicatum","flower",184,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00543478260869565,2.26481782300954,13.5646599662505,5.21493575760899
"696","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2002,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",184,161,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00543478260869565,2.26481782300954,13.5646599662505,5.21493575760899
"697","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2002,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",197,167,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.0050761421319797,2.29446622616159,14.0356688476182,5.28320372873799
"698","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2002,"CTL","5_C","PAPRAD","herb","forb","Papaver","radicatum","flower",187,161,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.0053475935828877,2.2718416065365,13.6747943311773,5.23110861685459
"699","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2002,"CTL","6_C","PAPRAD","herb","forb","Papaver","radicatum","flower",190,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00526315789473684,2.27875360095283,13.7840487520902,5.24702407216049
"700","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2002,"CTL","7_C","PAPRAD","herb","forb","Papaver","radicatum","flower",187,163,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.0053475935828877,2.2718416065365,13.6747943311773,5.23110861685459
"701","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2002,"CTL","8_C","PAPRAD","herb","forb","Papaver","radicatum","flower",190,161,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00526315789473684,2.27875360095283,13.7840487520902,5.24702407216049
"702","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2002,"CTL","9_C","PAPRAD","herb","forb","Papaver","radicatum","flower",187,163,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.0053475935828877,2.2718416065365,13.6747943311773,5.23110861685459
"703","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2003,"CTL","1_C","PAPRAD","herb","forb","Papaver","radicatum","flower",182,162,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00549450549450549,2.26007138798507,13.490737563232,5.2040066870768
"704","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2003,"CTL","16_C","PAPRAD","herb","forb","Papaver","radicatum","flower",191,171,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00523560209424084,2.28103336724773,13.8202749610853,5.25227342804663
"705","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2003,"CTL","2_C","PAPRAD","herb","forb","Papaver","radicatum","flower",189,167,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00529100529100529,2.27646180417324,13.7477270848675,5.24174701505964
"706","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2003,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",182,162,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00549450549450549,2.26007138798507,13.490737563232,5.2040066870768
"707","Alexandra Fiord","CASSIOPE","wet",79,-76,30,"High Arctic",1992,2003,"CTL","4_C","PAPRAD","herb","forb","Papaver","radicatum","flower",194,172,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00515463917525773,2.28780172993023,13.9283882771841,5.26785815906333
"708","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2003,"CTL","5_C","PAPRAD","herb","forb","Papaver","radicatum","flower",182,164,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00549450549450549,2.26007138798507,13.490737563232,5.2040066870768
"709","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2003,"CTL","6_C","PAPRAD","herb","forb","Papaver","radicatum","flower",189,166,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00529100529100529,2.27646180417324,13.7477270848675,5.24174701505964
"710","Alexandra Fiord","WILLOW","dry",79,-76,30,"High Arctic",1992,2003,"CTL","9_C","PAPRAD","herb","forb","Papaver","radicatum","flower",189,167,"Greg Henry and Anne Bjorkman","greg.henry[at]ubc.ca and annebj[at]gmail.com ",0.00529100529100529,2.27646180417324,13.7477270848675,5.24174701505964
